,name,address,postal_code,stars,crunchy,morning,fishy,nightlife,hearty,meaty,homey,fresh,flavorful,categories,top_10_words
78,John's Seafood,1326 W Girard Ave,19123.0,3.0,0.273390716065965,0.4925979052127874,0.2670277544327966,0.650700937392304,0.2292195507729507,0.5521819942848671,0.2932989880719665,0.2746443646196823,0.4673337363348651,Restaurants|Seafood,breaded; seafood; john; wings; fish; johns; recognition; platters; korean; scallops
79,México Lindo,700 Moore St,19148.0,4.5,0.1453765781229606,0.4502929791634875,0.1214312321430091,0.6872282692801026,0.9249376051742936,0.549435375648954,0.7166047378264006,0.6111934472141419,0.4644616024552227,Mexican|Restaurants,tacos; mexican; enchiladas; pastor; burrito; guacamole; chips; guac; salsa; quesadilla
80,The Blarney Stone,3929 Sansom St,19104.0,3.5,0.1643644103241827,0.6035244831121018,0.5446611474883826,0.8967737605971129,0.2053481632660877,0.3017367265615679,0.3147416269441039,0.5158832033126545,0.495881353529939,Burgers|American (Traditional)|Karaoke|Pubs|Restaurants|Nightlife|Bars,bar; college; quizzo; penn; dive; drinks; students; stone; karaoke; pool
81,Junes Breakfast,6227 Lancaster Ave,19151.0,2.5,0.2165022507300468,0.6791644959002329,0.2319432383752876,0.3237697882614028,0.1951522478738317,0.6218856021420444,0.779592390641613,0.3447847589122365,0.4370729284227221,Breakfast & Brunch|Restaurants|Coffee & Tea|Food|Sandwiches|American (New),grits; breakfast; toast; bacon; eggs; june; turkey; browns; church; fish
82,Lincoln Chicken Pizza And Grill,2614 W Girard Ave,19130.0,2.5,0.4366300720275357,0.420838840182027,0.2109760927146243,0.6511110528386846,0.1696146391760828,0.5480240466826806,0.5772297606108846,0.2833854251452247,0.5617305445205463,Cheesesteaks|Chicken Wings|Restaurants|Pizza,fried; pizza; favor; delivery; fishing; nastiest; milkshake; stromboli; fries; similar
83,The Farm and Fisherman,1120 Pine St,19107.0,4.0,0.0502667020046435,0.2854962956049623,0.1128995915526562,0.1698902638740676,0.3549714427484692,0.5515873792884421,0.2535740552845184,0.502572623072059,0.4043062840152217,American (New)|Restaurants,farm; beet; dish; course; steak; byob; courses; bloody; table; wine
84,Urban Eatery,3400 Lancaster Ave,19104.0,2.0,0.3309800976083057,0.6172739186151482,0.3223964672946652,0.5086573876517166,0.257678056247808,0.4778704846190027,0.3698524745612274,0.3779787927071265,0.4054968827996912,Restaurants|Food Court,drexel; urban; smoothie; students; plan; smoothies; international; court; cheesesteak; bagel
85,Dragon House,1228 Chestnut St,19107.0,4.0,0.2600643979597,0.4736326140296097,0.2725466114989876,0.5841984354164073,0.2539164550362309,0.3625242395455962,0.3526751240626589,0.5685863940119508,0.374227232692784,Restaurants|Chinese,veg; pint; tofu; pork; proprietors; 98; taught; dragon; ton; cooking
86,Buca D’Oro ,711 Locust St,19106.0,4.0,0.2219956922400182,0.4842020856508304,0.2845238841514518,0.4307238753700281,0.3507874677476328,0.4649972524139381,0.0858598576943262,0.4034661217336152,0.2922286299277741,Italian|Restaurants,byob; italian; license; squid; liquor; rec; iteration; pasta; italians; la
87,Pho Nam Giang,427 Franklin Mills Cir,19154.0,4.5,0.1500625180297627,0.3145419824683134,0.1182474070741417,0.4598416453052516,0.243282316232322,0.44966086676986,0.3743265542347586,0.7630821518406968,0.5780301311820268,Chinese|Restaurants|Vietnamese|Asian Fusion,pho; vietnamese; nam; bowl; broth; vermicelli; noodles; viet; rice; mi
88,Grain Exchange,7152 Germantown Ave,19119.0,3.5,0.0636486351693037,0.4563771683442996,0.2488819701433853,0.5238344630784757,0.1842624602545024,0.6370683773162544,0.5889026247542802,0.5776787715429189,0.6847038251285777,Restaurants|American (New)|Nightlife|American (Traditional)|Pubs|Southern|Bars|Gastropubs,exchange; burger; grain; mt; beer; airy; fries; seitan; fried; sandwich
89,Chuck's Alibi,7301 Oxford Ave,19111.0,2.0,0.1016854934108101,0.4382995049602089,0.3514445775209115,0.5773276408878705,0.1867897751743495,0.5083296297960368,0.5873856318180878,0.2368088399723751,0.2792958563332954,Food|Restaurants|Seafood,chucks; chuck; bar; crabs; waitress; drinks; music; drink; bartender; crab
90,J'aime French Bakery,212 S 12th St,19107.0,4.5,0.1914310918466469,0.7844303529803832,0.2894617223191657,0.1771630315074249,0.3428296309853189,0.2238519104492111,0.3225105789178959,0.4058949521141359,0.5287438986991784,Food|Juice Bars & Smoothies|Coffee & Tea|Restaurants|Bakeries|Cafes,pastries; croissant; bakery; coffee; croissants; pastry; french; paris; quiche; chocolate
91,Lucky Wok Restaurant,5431 N 5th St,19120.0,2.5,0.3469179796462371,0.3032638496633754,0.1745312188184993,0.6095668327642665,0.1618088317332787,0.3679001784023553,0.564658195128569,0.4457866748682063,0.3305154643178355,Restaurants|Chinese,shrimp; fried; foo; dumplings; beef; chinese; delivery; rice; wonton; nov
92,About BBQ,933 Race Sreet,19107.0,4.0,0.178757825527916,0.3750857016544379,0.1860736271724717,0.5510228918940643,0.205573521882619,0.3938114161678955,0.4377204321396464,0.495632328723581,0.3988035074700577,Barbeque|Restaurants,skewers; skewer; bbq; chinatown; tofu; chinese; noodle; lamb; 99; messed
93,Mike's Breakfast,6201 N Front St Ste 16,19120.0,3.0,0.2616623392153296,0.6821107030481625,0.2799642203564804,0.3825408369838301,0.230472560730036,0.529395051729072,0.7311178962317267,0.293607543522791,0.4252822907679133,Restaurants|Breakfast & Brunch,breakfast; toast; outdated; french; hold; browns; phone; hash; eggs; grease
94,Pub & Kitchen,1946 Lombard St,19146.0,3.5,0.0634688764027748,0.504603016823166,0.3530082811025874,0.5929496680612236,0.2051403441232882,0.5616018423991427,0.5177892900946397,0.6154389307354304,0.6609391310352131,Restaurants|Pubs|Food|Bars|American (New)|Nightlife,pub; burger; kitchen; bar; fries; brunch; beer; drinks; dinner; fish
95,Quality Pizza,6438 Rising Sun Ave,19111.0,3.0,0.7033967259155425,0.4549316941880135,0.2665780800739669,0.5180352003160869,0.2526838877949109,0.5282058969279205,0.5212835724384323,0.4289680441070133,0.433071250140609,Restaurants|Pizza,pizza; por; son; cheesesteak; el; cheeseburger; lo; skills; owner; cold
96,Three 12 Sport Bar and Lounge,312 Market St,19106.0,2.5,0.1466254949539184,0.4951552211965587,0.3836007687421117,0.5762877244307179,0.2694645395226031,0.3968469196757107,0.4989744738637212,0.2140569617532475,0.3326686949825608,Lounges|Sports Bars|Bars|Cocktail Bars|Nightlife|Restaurants|American (Traditional),hookah; vip; bottomless; lounge; mimosas; brunch; drinks; music; bartender; birthday
97,Germantown Pizza,1517 N 4th St,19122.0,3.0,0.92667595827049,0.4377996943188325,0.3212302488086912,0.4418318324141081,0.3309283734138322,0.3929712952641107,0.3866672556881992,0.5293427150642205,0.5361475220774757,Pizza|Restaurants|Italian|Desserts|Food,pizza; germantown; wings; el; neighborhood; crust; cheesesteak; salad; slice; formed
98,Hammerheads Bar & Grille,3517 Cottman Ave,19149.0,2.5,0.194470466201184,0.6047774905318782,0.5161417980183307,0.7904146244200153,0.2566556583392145,0.2741520245767136,0.2579240688159354,0.4017596775914088,0.3725420608680735,Dive Bars|Restaurants|American (Traditional)|Nightlife|Bars,mayfair; bar; boots; bars; dj; bartenders; music; lock; hats; bathroom
99,Square 1682,121 S 17th St,19103.0,3.5,0.0079908727819501,0.3833921226889068,0.2152148782617562,0.2754829651195219,0.2820524251352986,0.5273548101020246,0.4897016217641308,0.4792768325389101,0.5059978066273466,American (New)|Breakfast & Brunch|Bars|Nightlife|Restaurants,hotel; square; popcorn; bar; brunch; truffle; duck; dinner; drinks; dessert
100,Archway Sandwich Shop,48 N 8th St,19107.0,3.0,0.4795200534076755,0.6638612749772573,0.2935216491066129,0.3996219405503309,0.2326784191843983,0.6008362061627274,0.5130294219490493,0.5886016446973248,0.4786179569555305,Delis|Sandwiches|Restaurants|Breakfast & Brunch,bacon; bagel; pizza; egg; kaiser; rancid; 8th; sandwich; scary; garage
101,Dmitri's,795 S 3rd St,19147.0,4.0,0.0934831957110312,0.3351778635934967,0.1723799477070758,0.3020939954890136,0.316968689271262,0.5255121758741162,0.2327813600896869,0.4401211652421999,0.4381112226311958,Mediterranean|Restaurants|Seafood|Greek,octopus; grilled; hummus; greek; seafood; shrimp; pita; byob; baba; wine
102,Franzone's Pizzeria & Restaurant,114 Levering St,19127.0,3.5,0.9014388543511938,0.3851760572454086,0.2559596803866069,0.396943530395606,0.3015008311652213,0.4554066486586544,0.447255838019321,0.5499789322932698,0.5562742104311793,Pizza|Restaurants,pizza; manayunk; crust; pie; delivery; fries; cheesesteak; slice; slices; wings
103,Vientiane Café,4728 Baltimore Ave,19143.0,4.0,0.1194146393225319,0.2510236550562683,0.1141784880490978,0.3811344136503349,0.2602651448004127,0.3262013322810279,0.2716632383512972,0.7331172105862822,0.7394872887111057,Vietnamese|Restaurants|Food|Thai|Coffee & Tea|Laotian,thai; pad; curry; rice; sticky; papaya; coconut; soup; byob; tofu
104,Sonam,223 South St,19176.0,4.5,0.19706408043467,0.4876212254665352,0.2924187576949027,0.432136774438738,0.3050506754291269,0.4418668239911809,0.3758656162533683,0.4632525696568846,0.4367702572333662,Tapas Bars|Restaurants,tapas; global; sliders; pear; gumbo; hamachi; south; soup; goat; rolls
105,Citi Market place,1318 Walnut St,19107.0,4.5,0.2101661576420484,0.8035660600618033,0.2649485238132515,0.3413288236061782,0.2036414564470186,0.6228289120819451,0.4214078652556544,0.8707163157860045,0.434136277778538,Grocery|Vegan|Food|Vegetarian|Convenience Stores|Restaurants,marketplace; sandwiches; sandwich; vegan; grocery; vegetarian; deli; store; selection; market
106,Passero's Coffee Roasters,1601 John F Kennedy Blvd,19103.0,4.5,0.1968665724285036,0.932115017355248,0.3102333255027255,0.0947918244541303,0.2908250073482282,0.0810731224103612,0.5839816402888635,0.4295272496365505,0.6316014744834395,Coffee & Tea|Restaurants|Food|Coffee Roasteries|Sandwiches,coffee; suburban; morning; starbucks; latte; station; barista; soups; dunkin; soup
107,Wit or Witout Cheesesteaks,7352 Frankford Ave,19136.0,2.5,0.342230865379319,0.5887188894750388,0.2771580754764354,0.5893693509131478,0.1843273064394321,0.8804554892076252,0.4597130449913771,0.5493601386723035,0.3608425153338056,Restaurants|Cheesesteaks|Sandwiches,wit; steak; cheesesteak; wiz; fries; steaks; whiz; steve; cheesesteaks; pat
108,Johnny G's Pizza,7315 Oxford Ave,19111.0,3.0,0.4625709042858407,0.4143121179103095,0.1793791536477176,0.5279056723865885,0.2281788835620254,0.6179069996377603,0.4099367873288323,0.4063277320708592,0.4855072216145619,Restaurants|Pizza,johnny; meatballs; driver; roast; pizza; delivery; wings; northeast; parm; fettuccine
109,Domino's Pizza,5754 Baltimore Ave,19143.0,2.0,0.7932813292540871,0.3882272830618996,0.267826146284691,0.4515254418285441,0.2429562474612952,0.4429201486178506,0.6287249862796954,0.2449475345758026,0.3550432051795073,Restaurants|Pizza,pizza; dominos; domino; delivery; called; driver; store; phone; manager; hour
110,Gachi Sushi and Noodle,8500 Essington Ave A West Terminal,19153.0,4.0,0.147569986792144,0.1718566211649382,0.6689839961419699,0.2408791253299362,0.2972204970084,0.5931974248212133,0.5662723610220151,0.6712678827129777,0.6569178831148706,Noodles|Japanese|Restaurants|Sushi Bars,ramen; airport; sushi; miso; terminal; bowl; flight; noodles; teriyaki; pork
111,Susanna Foo Chinese Cuisine,1512 Walnut St,19102.0,3.5,0.1097264593159371,0.2255067167691413,0.1143073738613943,0.4179065348014872,0.1893589804585213,0.2912237605872186,0.4706334848798894,0.5541910445430985,0.1834486797413498,Chinese|Restaurants,chinese; foo; fusion; chocolate; sorbet; soup; dumplings; cake; goat; course
112,My Blue Heaven,2762 E Pacific St,19134.0,3.0,0.3147983134570569,0.6093581595060258,0.4546517389939756,0.7184156715368242,0.2702351585629424,0.3357216181227442,0.2253653618281044,0.4520314808497115,0.4226494064135471,Restaurants|Nightlife|American (Traditional)|Bars,bands; nasty; entertainment; parking; cover; parks; beers; richmond; weekends; coors
113,Villagio Pizza Cafe,2533 Clearfield St,19134.0,3.0,0.5482579200210248,0.3966708575987029,0.1706427984059009,0.3996755515358561,0.1972244520759559,0.661055109925526,0.6733906498037477,0.4490853082095652,0.5235042178926167,Pizza|Breakfast & Brunch|Restaurants,pizza; stromboli; delivery; fries; wings; richmond; omelet; dinning; driver; bread
114,Goody's Pizza,6237 Frankford Ave,19135.0,2.0,0.7724952577048009,0.4131628616330039,0.2685382414944455,0.4648475192840713,0.259856689607149,0.5236105255712289,0.5784384423788699,0.3687471670455235,0.4293529792111155,Restaurants|Pizza,pizza; delivery; manager; gyro; fries; salad; ziti; deliver; delivered; bread
115,Little Caesars Pizza,200 W Oregon Ave,19148.0,3.0,0.7980295067325612,0.4430246655468508,0.3049200502110214,0.4223736934613464,0.2952740685380574,0.3847846152338061,0.4745904849250972,0.4006433559204839,0.4399368435842756,Restaurants|Pizza,pizza; ready; rang; store; pizzas; pepperoni; wings; manager; caesar; soda
116,Papa Sam,6398 Castor Ave,19149.0,3.0,0.7756450899135482,0.4605421792538041,0.2926583117760211,0.474245560927616,0.3091081574586231,0.4595013422237546,0.3303763363324918,0.4827399154054324,0.4578168216733724,Pizza|Restaurants,pizza; hoagie; crappy; grubhub; bologna; shoprite; topping; salon; buffalo; waist
117,Maru Global,255 S 10th St,19107.0,3.5,0.2116262670222348,0.3976856771151073,0.2702512188815324,0.4441298258648322,0.3101483121166936,0.4712359136669863,0.3304957216426942,0.5262859701323916,0.5614440340760901,Restaurants|Japanese,balls; japanese; global; octopus; curry; miso; burrito; chocolate; street; dough
118,Pizza Hut,2715 S Front St Ste 9,19148.0,1.5,0.934130480093371,0.3751067941632057,0.2934045973458581,0.4125351014880161,0.2915240584672773,0.3818515426754299,0.544838548321175,0.343016692325686,0.4311135889281545,Italian|Chicken Wings|Restaurants|Pizza,pizza; hut; delivery; breadsticks; online; crust; called; location; pizzas; hour
119,George's Wings,3818 Morrell Ave,19114.0,3.5,0.3525548646200434,0.4653238184388031,0.2011758746229947,0.7893926169931506,0.1231521533092418,0.671377201979381,0.5441517407910426,0.2090086184669617,0.7506267871230868,American (Traditional)|Fast Food|Restaurants|Chicken Wings|Food|Seafood|Sandwiches|Wraps|Burgers,wings; george; fries; boneless; fried; salad; mr; wrap; grilled; platter
120,Vineyards Cafe,847 N 16th St,19130.0,4.5,0.1586118316218399,0.8759749679522449,0.271987441511773,0.0554517421165906,0.3115801920186043,0.2397411995179467,0.590982120889353,0.5272228614055292,0.7054517148042903,Coffee & Tea|Cafes|Food|Creperies|Internet Cafes|Restaurants|Breakfast & Brunch,crepes; crepe; coffee; cafe; downstairs; goat; latte; seating; breakfast; savory
121,PrimoHoagies,1528 W Ritner St,19145.0,4.0,0.2957350319134537,0.6699330697424881,0.2534486548373658,0.4458461174279913,0.1797971898789141,0.8473930205272222,0.2347532038259059,0.7775830925401356,0.0863219794952551,Delis|Restaurants|Italian|Local Flavor|Sandwiches,primo; hoagie; hoagies; sandwich; diablo; sandwiches; italian; turkey; bread; location
122,Hyon's Seafood,1320 S 21st St,19146.0,3.5,0.2821970361572322,0.4795207854471899,0.2257278259572311,0.6537734297706679,0.2168386368472499,0.5250171172342699,0.3636557335028565,0.3188614344520012,0.5340439931520845,Restaurants|Seafood,fried; doctor; treat; scallops; darned; ketchup; wealth; rogue; poison; violation
123,Ron's Caribbean Cuisine,5726 N Broad St,19141.0,4.0,0.2081215897620232,0.3880909784266562,0.1002315610591099,0.6072324501310867,0.2207684045339184,0.6055003495125953,0.3667450707912437,0.2409812990271738,0.7914665229506732,Restaurants|Food|Ethnic Food|Cafes|Caribbean|Specialty Food,ron; oxtails; jerk; jamaican; caribbean; cabbage; ox; oxtail; rice; line
124,Wiz Kid,124 S 19th St,19103.0,4.5,0.2901984807853028,0.628579035998628,0.2469230498148817,0.543176173860112,0.2312248910015592,0.792714640609256,0.3379593592367678,0.6857624809405287,0.5700946709309311,Vegan|Restaurants|Fast Food|Cheesesteaks,wiz; vegan; cheesesteak; fries; kid; seitan; tempeh; sandwich; vedge; steak
125,Latin Flavor,627 South St,19147.0,4.5,0.1970516439518676,0.4755667339809989,0.1650384595877832,0.4933292903977893,0.3140600468180571,0.5489532603745296,0.2885240214847135,0.5665314593228991,0.5474111027744469,Latin American|Caribbean|Cuban|Restaurants,latin; plantains; empanadas; papa; caribbean; cuban; pork; crispy; rice; balls
126,Tom's Corner Grill & Pizza,7375 Crabtree St,19136.0,3.5,0.7629878354714875,0.4733109340225286,0.2967288077755392,0.4410269345853925,0.3065898490884007,0.4280896577553766,0.3780192915595153,0.4633197280816926,0.5041201752729589,Restaurants|Pizza,pizza; tom; wrap; veal; rings; fries; jean; mayfair; corner; hairs
127,Sláinte Pub & Grill,3000 Market St,19104.0,3.5,0.1045462755213028,0.546542325484783,0.4572395952625987,0.7418073715713737,0.1967853612338651,0.4593502195004886,0.5132908761680874,0.6116970548392109,0.5471614891945416,Nightlife|Bars|Restaurants|Irish|Pubs,irish; pub; 30th; bar; station; beer; train; fries; drinks; hour
128,Empress Garden,108 N 10th St,19107.0,4.0,0.122288075763072,0.1679416510042729,0.0150478953824124,0.5160130246752812,0.1246081965615615,0.2768278329499262,0.6219084040669511,0.8013691034652434,0.4112795323708053,Taiwanese|Chinese|Noodles|Restaurants,taiwanese; noodle; soup; chinese; chinatown; scallion; beef; pork; rice; noodles
129,The Fat ChickeN,2355 S Bucknell St,19145.0,4.5,0.2783650844209157,0.4069730132023332,0.1629173171202028,0.7257774061366301,0.1939208215157674,0.5388701804297497,0.3744949485476166,0.3650293221958747,0.7655733965895076,Japanese|Chicken Wings|Fast Food|Restaurants,korean; wings; fried; sticks; teriyaki; sauces; calamari; bbq; fries; beef
130,Chinese Restaurant,104 N 10th St,19107.0,4.5,0.1871007854029281,0.3189735880178711,0.1453946278176078,0.5263186872836066,0.1788819123674074,0.227913661886586,0.4201440255333036,0.723615102335065,0.2928475838297646,Restaurants|Chinese,dumplings; noodles; taro; wonton; chinatown; soup; peanut; wontons; chinese; noodle
